window,stakeFraction,fillBumpCents,slippagePct,endingBalance,roiPct,maxDrawdownPct,executed,blocked,wins,losses,winRatePct,halt_globalStop,halt_cooldown,halt_circuitBreaker,halt_floor,halt_ruin,halt_riskEnvelope,halt_minOrder,halt_miss
1w,0.3,7,0.01,15.824797509574205,58.247975095742056,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,8,0.01,15.292296826979136,52.92296826979136,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,9,0.01,14.787021946583367,47.87021946583367,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,10,0.01,14.307083410879432,43.07083410879432,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,0,0.02,19.90630777723029,99.06307777230289,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,1,0.02,19.14172825732456,91.41728257324559,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,2,0.02,18.421693811732826,84.21693811732827,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,3,0.02,17.7427922161297,77.427922161297,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,4,0.02,17.101919777469334,71.01919777469334,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,5,0.02,16.496249263154063,64.96249263154063,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,6,0.02,15.923201576460892,59.232015764608924,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,7,0.02,15.38042069539661,53.8042069539661,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,8,0.02,14.865751459976154,48.65751459976154,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,9,0.02,14.377219850459658,43.77219850459658,0,9,0,9,0,100,0,0,0,0,0,0,0,0
1w,0.3,10,0.02,13.913015448011187,39.13015448011187,0,9,0,9,0,100,0,0,0,0,0,0,0,0
2w,0.05,0,0,15.391536271338538,53.91536271338537,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,1,0,15.091413170855352,50.914131708553526,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,2,0,14.798889337570337,47.98889337570337,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,3,0,14.513639408133447,45.136394081334466,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,4,0,14.23535265894539,42.35352658945389,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,5,0,13.963732114193181,39.637321141931814,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,6,0,13.698493718351294,36.98493718351294,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,7,0,13.43936556777472,34.393655677747205,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,8,0,13.186087196515818,31.86087196515818,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,9,0,12.938408911950583,29.384089119505834,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,10,0,12.696091176205837,26.960911762058366,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,0,0.01,15.159011611675249,51.59011611675248,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,1,0.01,14.861878557668902,48.61878557668902,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,2,0.01,14.57223677147925,45.722367714792505,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,3,0.01,14.289762965418797,42.897629654187966,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,4,0.01,14.014148346602854,40.14148346602854,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,5,0.01,13.745097733816266,37.45097733816266,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,6,0.01,13.482328738207768,34.82328738207768,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,7,0.01,13.2255710024909,32.255710024909,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,8,0.01,12.974565493832094,29.745654938320936,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,9,0.01,12.729063846054819,27.290638460548188,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,10,0.01,12.488827747191282,24.88827747191282,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,0,0.02,14.931062149984282,49.31062149984282,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,1,0.02,14.636835382483627,46.36835382483627,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,2,0.02,14.349992450270182,43.49992450270182,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,3,0.02,14.07021206641586,40.70212066415859,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,4,0.02,13.797187296689465,37.97187296689465,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,5,0.02,13.530624685081612,35.30624685081612,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,6,0.02,13.270243442531468,32.70243442531468,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,7,0.02,13.015774693586476,30.15774693586476,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,8,0.02,12.766960776222936,27.669607762229358,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,9,0.02,12.523554590499108,25.23554590499108,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.05,10,0.02,12.285318992111328,22.853189921113284,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.1,0,0,17.015903517911454,70.15903517911454,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.1,1,0,16.526179698742123,65.26179698742123,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.1,2,0,16.061725380580008,60.617253805800075,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.1,3,0,15.620746630370807,56.20746630370807,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.1,4,0,15.201601977599687,52.01601977599687,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.1,5,0,14.802787247260373,48.027872472603725,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.1,6,0,14.422922108025043,44.22922108025043,0,19,0,19,0,100,0,0,0,0,0,0,0,0
2w,0.1,7,0,14.060738119790841,40.60738119790841,0,19,0,19,0,100,0,0,0,0,0,0,0,0
