window,stakeFraction,fillBumpCents,slippagePct,endingBalance,roiPct,maxDrawdownPct,executed,blocked,wins,losses,winRatePct,halt_globalStop,halt_cooldown,halt_circuitBreaker,halt_floor,halt_ruin,halt_riskEnvelope,halt_minOrder,halt_miss
1w,0.2,6,0,32.78298375204514,227.8298375204514,20.139466874999997,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.2,7,0,30.021629627080262,200.21629627080264,20.126328124999997,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.2,8,0,27.54347391383622,175.4347391383622,20.113664374999995,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.2,9,0,25.314517776117007,153.14517776117006,20.101505624999998,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.2,10,0,23.305373062006783,133.05373062006782,20.089881875,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.2,0,0.01,53.797611314511364,437.97611314511363,20.214972386406878,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.2,1,0.01,48.67998936583982,386.7998936583982,20.19968375292312,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.2,2,0.01,44.151608952949005,341.51608952949005,20.184719460234373,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.2,3,0.01,40.133836475105916,301.33836475105915,20.17011041737062,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.2,4,0.01,36.55981568516519,265.5981568516519,20.155887533361874,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.2,5,0.01,33.37252713344809,233.72527133448088,20.14208171723812,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.2,6,0.01,30.523194511228645,205.23194511228647,20.12872387802938,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.2,7,0.01,27.969971313930824,179.69971313930824,20.11584492476563,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.2,8,0.01,25.676854852937105,156.76854852937106,20.103475766476873,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.2,9,0.01,23.612785310561748,136.12785310561748,20.09164731219313,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.2,10,0.01,21.750895925143514,117.50895925143514,20.08039047094437,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.2,0,0.02,49.93846843185032,399.38468431850316,20.203514365505004,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.2,1,0.02,45.222679645742964,352.2267964574296,20.188317953134998,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.2,2,0.02,41.04638001333572,310.4638001333572,20.173476213125003,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.2,3,0.02,37.33794910507922,273.3794910507922,20.159020981715,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.2,4,0.02,34.03644586778719,240.36445867787188,20.144984095145002,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.2,5,0.02,31.089855861868227,210.89855861868227,20.131397389655,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.2,6,0.02,28.45365073203687,184.5365073203687,20.118292701484997,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.2,7,0.02,26.08960017492576,160.8960017492576,20.105701866875005,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.2,8,0.02,23.964788841630398,139.64788841630397,20.093656722065,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.2,9,0.02,22.05080016190289,120.50800161902893,20.082189103295,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.2,10,0.02,20.323036595672196,103.23036595672197,20.071330846805004,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.25,0,0,87.5750903147861,775.750903147861,25.28324296875001,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.25,1,0,77.35619348203247,673.5619348203246,25.26404453125,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.25,2,0,68.52148194422662,585.2148194422663,25.24521484375001,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.25,3,0,60.85946003451138,508.5946003451138,25.226791406249998,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
1w,0.25,4,0,54.194281264716544,441.94281264716545,25.208811718750006,33,2,32,1,96.96969696969697,2,0,0,0,0,0,0,0
